herbID,compID,geneID,herbName,compName,geneName,geneSymbol
55,27647,1235,Rehmannia glutinosa,DL-Glutamic acid,Low-density lipoprotein receptor / low density lipoprotein receptor / LDL RECEPTOR,LDLR
55,31796,1235,Rehmannia glutinosa,DL-Lysine,Low-density lipoprotein receptor / low density lipoprotein receptor / LDL RECEPTOR,LDLR
55,31796,1237,Rehmannia glutinosa,DL-Lysine,Cysteinyl leukotriene receptor 2 / cysteinyl leukotriene receptor 2 / CYSLTR2,CYSLTR2
55,27647,1256,Rehmannia glutinosa,DL-Glutamic acid,Solute carrier family 12 member 2 / solute carrier family 12 (sodium/potassium/chloride transporter),SLC12A2
55,31796,1261,Rehmannia glutinosa,DL-Lysine,DNA topoisomerase 1 / topoisomerase (DNA) I / DNA TOPOISOMERASE I,TOP1
55,27647,1266,Rehmannia glutinosa,DL-Glutamic acid,Protein S100-B / S100 calcium binding protein B / S-100 PROTEIN BETA CHAIN,S100B
55,31796,1267,Rehmannia glutinosa,DL-Lysine,Protein S100-A13 / S100 calcium binding protein A13,S100A13
55,35692,1271,Rehmannia glutinosa,Phenylacetic acid,Membrane primary amine oxidase / amine oxidase,AOC3
55,31796,1273,Rehmannia glutinosa,DL-Lysine,72 kDa type IV collagenase / matrix metallopeptidase 2 / matrix metallopeptidase 2 (gelatinase A,MMP2
55,27647,1277,Rehmannia glutinosa,DL-Glutamic acid,Matrix metalloproteinase-9 / matrix metallopeptidase 9 / matrix metallopeptidase 9 (gelatinase B,MMP9
55,31796,1277,Rehmannia glutinosa,DL-Lysine,Matrix metalloproteinase-9 / matrix metallopeptidase 9 / matrix metallopeptidase 9 (gelatinase B,MMP9
55,27647,1295,Rehmannia glutinosa,DL-Glutamic acid,6-phosphogluconate dehydrogenase,PGD
55,9038,1296,Rehmannia glutinosa,DL-Isoleucine,Acetyl-CoA acetyltransferase,ACAT1
55,4006,1297,Rehmannia glutinosa,Palmitelaidic acid,Thromboxane-A synthase / thromboxane A synthase 1 (platelet) / THROMBOXANE-A SYNTHASE,TBXAS1
55,9038,1297,Rehmannia glutinosa,DL-Isoleucine,Thromboxane-A synthase / thromboxane A synthase 1 (platelet) / THROMBOXANE-A SYNTHASE,TBXAS1
55,9038,1299,Rehmannia glutinosa,DL-Isoleucine,5'-nucleotidase / 5'-nucleotidase,NT5E
55,27647,1300,Rehmannia glutinosa,DL-Glutamic acid,Potassium voltage-gated channel subfamily KQT member 1 / potassium channel,KCNQ1
55,27647,1304,Rehmannia glutinosa,DL-Glutamic acid,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1 / ectonucleotide pyrophosphatase/phosphodiesterase 1 / ECTONUCLEOTIDE PYROPHOSPHATASE/PHOSPHODIESTERASE FAMILY MEMBER 1,ENPP1
55,4006,1305,Rehmannia glutinosa,Palmitelaidic acid,Prostacyclin synthase / prostaglandin I2 (prostacyclin) synthase / PROSTAGLANDIN I2 SYNTHASE,PTGIS
55,9038,1316,Rehmannia glutinosa,DL-Isoleucine,Troponin C,TNNC1
55,27647,1318,Rehmannia glutinosa,DL-Glutamic acid,Pro-opiomelanocortin / proopiomelanocortin,POMC
55,31796,1318,Rehmannia glutinosa,DL-Lysine,Pro-opiomelanocortin / proopiomelanocortin,POMC
55,27647,1320,Rehmannia glutinosa,DL-Glutamic acid,Somatostatin / somatostatin / SOMATOSTATIN,SST
55,31796,1320,Rehmannia glutinosa,DL-Lysine,Somatostatin / somatostatin / SOMATOSTATIN,SST
55,3032,1322,Rehmannia glutinosa,Stearic acid,Alkaline phosphatase,ALPPL2
55,9038,1322,Rehmannia glutinosa,DL-Isoleucine,Alkaline phosphatase,ALPPL2
55,9759,1322,Rehmannia glutinosa,Pyroglutamic acid,Alkaline phosphatase,ALPPL2
55,27647,1322,Rehmannia glutinosa,DL-Glutamic acid,Alkaline phosphatase,ALPPL2
55,31765,1322,Rehmannia glutinosa,DL-Valine,Alkaline phosphatase,ALPPL2
55,31796,1322,Rehmannia glutinosa,DL-Lysine,Alkaline phosphatase,ALPPL2
55,35692,1322,Rehmannia glutinosa,Phenylacetic acid,Alkaline phosphatase,ALPPL2
55,31796,1330,Rehmannia glutinosa,DL-Lysine,Interleukin-2 / interleukin 2,IL2
55,27647,1331,Rehmannia glutinosa,DL-Glutamic acid,Delta-aminolevulinic acid dehydratase / aminolevulinate dehydratase / PORPHOBILINOGEN SYNTHASE,ALAD
55,31796,1331,Rehmannia glutinosa,DL-Lysine,Delta-aminolevulinic acid dehydratase / aminolevulinate dehydratase / PORPHOBILINOGEN SYNTHASE,ALAD
55,27647,1332,Rehmannia glutinosa,DL-Glutamic acid,Cystic fibrosis transmembrane conductance regulator / cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C,CFTR
55,31796,1332,Rehmannia glutinosa,DL-Lysine,Cystic fibrosis transmembrane conductance regulator / cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C,CFTR
55,31796,1334,Rehmannia glutinosa,DL-Lysine,Hemoglobin subunit beta / hemoglobin,HBB
55,732,1335,Rehmannia glutinosa,D-(-)-Mannitol,Ferritin heavy chain / ferritin,FTH1
55,27647,1335,Rehmannia glutinosa,DL-Glutamic acid,Ferritin heavy chain / ferritin,FTH1
55,31796,1335,Rehmannia glutinosa,DL-Lysine,Ferritin heavy chain / ferritin,FTH1
55,732,1336,Rehmannia glutinosa,D-(-)-Mannitol,Ferritin light chain / ferritin,FTL
55,27647,1336,Rehmannia glutinosa,DL-Glutamic acid,Ferritin light chain / ferritin,FTL
55,31796,1336,Rehmannia glutinosa,DL-Lysine,Ferritin light chain / ferritin,FTL
55,27647,1339,Rehmannia glutinosa,DL-Glutamic acid,Sodium- and chloride-dependent GABA transporter 1 / solute carrier family 6 (neurotransmitter transporter),SLC6A1
55,27647,1341,Rehmannia glutinosa,DL-Glutamic acid,Sodium channel protein type 3 subunit alpha / sodium channel,SCN3A
55,31796,1359,Rehmannia glutinosa,DL-Lysine,DNA (cytosine-5)-methyltransferase 1 / DNA (cytosine-5-)-methyltransferase 1 / DNA (CYTOSINE-5)-METHYLTRANSFERASE 1,DNMT1
55,9038,1360,Rehmannia glutinosa,DL-Isoleucine,Cellular tumor antigen p53 / tumor protein p53 / CELLULAR TUMOR ANTIGEN P53,TP53
55,27647,1360,Rehmannia glutinosa,DL-Glutamic acid,Cellular tumor antigen p53 / tumor protein p53 / CELLULAR TUMOR ANTIGEN P53,TP53
55,31796,1360,Rehmannia glutinosa,DL-Lysine,Cellular tumor antigen p53 / tumor protein p53 / CELLULAR TUMOR ANTIGEN P53,TP53
55,27647,1362,Rehmannia glutinosa,DL-Glutamic acid,NF-kappa-B inhibitor alpha / nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor,NFKBIA
55,31796,1362,Rehmannia glutinosa,DL-Lysine,NF-kappa-B inhibitor alpha / nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor,NFKBIA
55,27647,1363,Rehmannia glutinosa,DL-Glutamic acid,Nuclear factor NF-kappa-B / nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100),NFKB2
55,9759,1364,Rehmannia glutinosa,Pyroglutamic acid,Sterol O-acyltransferase 1 / sterol O-acyltransferase 1 / ACYL CHOLESTEROL ACYLTRANSFERASE 1 (ACAT-1),SOAT1
55,7783,1366,Rehmannia glutinosa,DL-TYROSINE,Aminopeptidase N / alanyl (membrane) aminopeptidase / AMINOPEPTIDASE N,ANPEP
55,27647,1366,Rehmannia glutinosa,DL-Glutamic acid,Aminopeptidase N / alanyl (membrane) aminopeptidase / AMINOPEPTIDASE N,ANPEP
55,9038,1370,Rehmannia glutinosa,DL-Isoleucine,DNA polymerase beta / polymerase (DNA directed),POLB
55,4006,1374,Rehmannia glutinosa,Palmitelaidic acid,Lanosterol 14-alpha demethylase / cytochrome P450,CYP51A1
55,9038,1375,Rehmannia glutinosa,DL-Isoleucine,C-X-C chemokine receptor type 1 / chemokine (C-X-C motif) receptor 1 / INTERLEUKIN-8 RECEPTOR A,CXCR1
55,3032,1380,Rehmannia glutinosa,Stearic acid,Interleukin-1 beta / interleukin 1,IL1B
55,27647,1380,Rehmannia glutinosa,DL-Glutamic acid,Interleukin-1 beta / interleukin 1,IL1B
55,31796,1380,Rehmannia glutinosa,DL-Lysine,Interleukin-1 beta / interleukin 1,IL1B
55,35662,1380,Rehmannia glutinosa,Catalpol,Interleukin-1 beta / interleukin 1,IL1B
55,27647,1381,Rehmannia glutinosa,DL-Glutamic acid,Caspase-1 / caspase 1,CASP1
55,732,1382,Rehmannia glutinosa,D-(-)-Mannitol,Caspase-3 / caspase 3,CASP3
55,3032,1382,Rehmannia glutinosa,Stearic acid,Caspase-3 / caspase 3,CASP3
55,27647,1382,Rehmannia glutinosa,DL-Glutamic acid,Caspase-3 / caspase 3,CASP3
55,31796,1382,Rehmannia glutinosa,DL-Lysine,Caspase-3 / caspase 3,CASP3
55,35694,1382,Rehmannia glutinosa,Myristicin,Caspase-3 / caspase 3,CASP3
55,9759,1383,Rehmannia glutinosa,Pyroglutamic acid,Cytochrome c / cytochrome c,CYCS
55,31796,1383,Rehmannia glutinosa,DL-Lysine,Cytochrome c / cytochrome c,CYCS
55,4006,1386,Rehmannia glutinosa,Palmitelaidic acid,Steroid 21-hydroxylase / cytochrome P450,CYP21A2
55,9038,1386,Rehmannia glutinosa,DL-Isoleucine,Steroid 21-hydroxylase / cytochrome P450,CYP21A2
55,27647,1390,Rehmannia glutinosa,DL-Glutamic acid,Pannexin-1 / pannexin 1,PANX1
55,3032,1394,Rehmannia glutinosa,Stearic acid,Fatty acid synthase / fatty acid synthase,FASN
55,4006,1394,Rehmannia glutinosa,Palmitelaidic acid,Fatty acid synthase / fatty acid synthase,FASN
55,31765,1394,Rehmannia glutinosa,DL-Valine,Fatty acid synthase / fatty acid synthase,FASN
55,37681,1394,Rehmannia glutinosa,Pentadecyl ketone,Fatty acid synthase / fatty acid synthase,FASN
55,27647,1396,Rehmannia glutinosa,DL-Glutamic acid,Nuclear factor NF-kappa-B p105 subunit / nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 / NUCLEAR FACTOR NF-KAPPA-B P105 SUBUNIT,NFKB1
55,4006,1402,Rehmannia glutinosa,Palmitelaidic acid,Smoothened homolog / smoothened,SMO
55,732,1404,Rehmannia glutinosa,D-(-)-Mannitol,Apoptosis regulator Bcl-2 / B-cell CLL/lymphoma 2 / APOPTOSIS REGULATOR BCL-2,BCL2
55,27647,1404,Rehmannia glutinosa,DL-Glutamic acid,Apoptosis regulator Bcl-2 / B-cell CLL/lymphoma 2 / APOPTOSIS REGULATOR BCL-2,BCL2
55,3032,1408,Rehmannia glutinosa,Stearic acid,C-C motif chemokine 2 / chemokine (C-C motif) ligand 2 / C-C MOTIF CHEMOKINE 2,CCL2
55,27647,1408,Rehmannia glutinosa,DL-Glutamic acid,C-C motif chemokine 2 / chemokine (C-C motif) ligand 2 / C-C MOTIF CHEMOKINE 2,CCL2
55,31796,1408,Rehmannia glutinosa,DL-Lysine,C-C motif chemokine 2 / chemokine (C-C motif) ligand 2 / C-C MOTIF CHEMOKINE 2,CCL2
55,732,1409,Rehmannia glutinosa,D-(-)-Mannitol,Mitogen-activated protein kinase 1 / mitogen-activated protein kinase 1 / ERK-2,MAPK1
55,7783,1409,Rehmannia glutinosa,DL-TYROSINE,Mitogen-activated protein kinase 1 / mitogen-activated protein kinase 1 / ERK-2,MAPK1
55,27647,1409,Rehmannia glutinosa,DL-Glutamic acid,Mitogen-activated protein kinase 1 / mitogen-activated protein kinase 1 / ERK-2,MAPK1
55,31796,1409,Rehmannia glutinosa,DL-Lysine,Mitogen-activated protein kinase 1 / mitogen-activated protein kinase 1 / ERK-2,MAPK1
55,31796,1411,Rehmannia glutinosa,DL-Lysine,Phosphatidylinositol 3-kinase regulatory subunit beta / phosphoinositide-3-kinase,PIK3R2
55,31796,1412,Rehmannia glutinosa,DL-Lysine,Phosphatidylinositol 3-kinase regulatory subunit gamma / phosphoinositide-3-kinase,PIK3R3
55,27647,1416,Rehmannia glutinosa,DL-Glutamic acid,Acetylserotonin O-methyltransferase / acetylserotonin O-methyltransferase,ASMT
55,27647,1418,Rehmannia glutinosa,DL-Glutamic acid,Dipeptidyl peptidase 4 / dipeptidyl-peptidase 4 / DIPEPTIDYL PEPTIDASE IV,DPP4
55,3032,1419,Rehmannia glutinosa,Stearic acid,Pancreatic triacylglycerol lipase / pancreatic lipase / PANCREATIC LIPASE,PNLIP
55,9759,1419,Rehmannia glutinosa,Pyroglutamic acid,Pancreatic triacylglycerol lipase / pancreatic lipase / PANCREATIC LIPASE,PNLIP
55,31765,1419,Rehmannia glutinosa,DL-Valine,Pancreatic triacylglycerol lipase / pancreatic lipase / PANCREATIC LIPASE,PNLIP
55,27647,1425,Rehmannia glutinosa,DL-Glutamic acid,Protein-tyrosine kinase 2-beta / protein tyrosine kinase 2 beta / PROTEIN TYROSINE KINASE 2 BETA,PTK2B
55,38357,1428,Rehmannia glutinosa,Diacetin,Inactive phospholipase C-like protein 1 / phospholipase C-like 1,PLCL1
55,31796,1429,Rehmannia glutinosa,DL-Lysine,Neurotensin receptor type 2 / neurotensin receptor 2,NTSR2
55,27647,1444,Rehmannia glutinosa,DL-Glutamic acid,Gap junction alpha-1 protein / gap junction protein,GJA1
55,31796,1445,Rehmannia glutinosa,DL-Lysine,Vascular cell adhesion protein 1 / vascular cell adhesion molecule 1 / FIBRONECTIN RECEPTOR BETA/INTEGRIN ALPHA-4/VCAM-1,VCAM1
55,133,1447,Rehmannia glutinosa,Succinic acid,Hypoxia-inducible factor 1-alpha / hypoxia inducible factor 1,HIF1A
55,31796,1447,Rehmannia glutinosa,DL-Lysine,Hypoxia-inducible factor 1-alpha / hypoxia inducible factor 1,HIF1A
55,9038,1454,Rehmannia glutinosa,DL-Isoleucine,Rhodopsin / rhodopsin,RHO
55,27647,1454,Rehmannia glutinosa,DL-Glutamic acid,Rhodopsin / rhodopsin,RHO
55,31796,1454,Rehmannia glutinosa,DL-Lysine,Rhodopsin / rhodopsin,RHO
55,27647,1456,Rehmannia glutinosa,DL-Glutamic acid,G protein-activated inward rectifier potassium channel 1 / potassium channel,KCNJ3
55,27647,1457,Rehmannia glutinosa,DL-Glutamic acid,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 / guanine nucleotide binding protein (G protein),GNG2
55,31796,1457,Rehmannia glutinosa,DL-Lysine,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 / guanine nucleotide binding protein (G protein),GNG2
55,9038,1458,Rehmannia glutinosa,DL-Isoleucine,Neuropeptide S receptor / neuropeptide S receptor 1 / NEUROPEPTIDE S RECEPTOR,NPSR1
55,31796,1458,Rehmannia glutinosa,DL-Lysine,Neuropeptide S receptor / neuropeptide S receptor 1 / NEUROPEPTIDE S RECEPTOR,NPSR1
55,27647,1461,Rehmannia glutinosa,DL-Glutamic acid,G1/S-specific cyclin-D1 / cyclin D1 / CYCLIN D1,CCND1
55,31796,1461,Rehmannia glutinosa,DL-Lysine,G1/S-specific cyclin-D1 / cyclin D1 / CYCLIN D1,CCND1
55,35692,1461,Rehmannia glutinosa,Phenylacetic acid,G1/S-specific cyclin-D1 / cyclin D1 / CYCLIN D1,CCND1
55,27647,1463,Rehmannia glutinosa,DL-Glutamic acid,Toll-like receptor 4 / toll-like receptor 4 / TOLL-LIKE RECEPTOR 4,TLR4
55,31796,1463,Rehmannia glutinosa,DL-Lysine,Toll-like receptor 4 / toll-like receptor 4 / TOLL-LIKE RECEPTOR 4,TLR4
55,35662,1463,Rehmannia glutinosa,Catalpol,Toll-like receptor 4 / toll-like receptor 4 / TOLL-LIKE RECEPTOR 4,TLR4
55,27647,1464,Rehmannia glutinosa,DL-Glutamic acid,Microtubule-associated protein 2 / microtubule-associated protein 2 / MICROTUBULE-ASSOCIATED PROTEIN 2,MAP2
55,31796,1464,Rehmannia glutinosa,DL-Lysine,Microtubule-associated protein 2 / microtubule-associated protein 2 / MICROTUBULE-ASSOCIATED PROTEIN 2,MAP2
55,31796,1465,Rehmannia glutinosa,DL-Lysine,Microtubule-associated protein 1A / microtubule-associated protein 1A,MAP1A
55,7783,1466,Rehmannia glutinosa,DL-TYROSINE,Leukotriene A-4 hydrolase / leukotriene A4 hydrolase / LEUKOTRIENE A4 HYDROLASE,LTA4H
55,27647,1468,Rehmannia glutinosa,DL-Glutamic acid,Synaptic vesicle glycoprotein 2A / synaptic vesicle glycoprotein 2A,SV2A
55,31796,1470,Rehmannia glutinosa,DL-Lysine,Thromboxane A2 receptor / thromboxane A2 receptor / THROMBOXANE A2 RECEPTOR,TBXA2R
55,3032,1471,Rehmannia glutinosa,Stearic acid,Catalase / catalase,CAT
55,7783,1471,Rehmannia glutinosa,DL-TYROSINE,Catalase / catalase,CAT
55,9038,1471,Rehmannia glutinosa,DL-Isoleucine,Catalase / catalase,CAT
55,9759,1471,Rehmannia glutinosa,Pyroglutamic acid,Catalase / catalase,CAT
55,27647,1471,Rehmannia glutinosa,DL-Glutamic acid,Catalase / catalase,CAT
55,31765,1471,Rehmannia glutinosa,DL-Valine,Catalase / catalase,CAT
55,31796,1471,Rehmannia glutinosa,DL-Lysine,Catalase / catalase,CAT
55,35692,1471,Rehmannia glutinosa,Phenylacetic acid,Catalase / catalase,CAT
55,27647,1472,Rehmannia glutinosa,DL-Glutamic acid,Microtubule-associated protein 4 / microtubule-associated protein 4,MAP4
55,9759,1473,Rehmannia glutinosa,Pyroglutamic acid,Microtubule-associated protein tau / microtubule-associated protein tau / MICROTUBULE-ASSOCIATED PROTEIN TAU,MAPT
55,27647,1473,Rehmannia glutinosa,DL-Glutamic acid,Microtubule-associated protein tau / microtubule-associated protein tau / MICROTUBULE-ASSOCIATED PROTEIN TAU,MAPT
55,31796,1473,Rehmannia glutinosa,DL-Lysine,Microtubule-associated protein tau / microtubule-associated protein tau / MICROTUBULE-ASSOCIATED PROTEIN TAU,MAPT
55,27647,1474,Rehmannia glutinosa,DL-Glutamic acid,Thiopurine S-methyltransferase / thiopurine S-methyltransferase / THIOPURINE S-METHYLTRANSFERASE,TPMT
55,9038,1475,Rehmannia glutinosa,DL-Isoleucine,Interferon gamma / interferon,IFNG
55,31796,1475,Rehmannia glutinosa,DL-Lysine,Interferon gamma / interferon,IFNG
55,35662,1475,Rehmannia glutinosa,Catalpol,Interferon gamma / interferon,IFNG
55,732,1476,Rehmannia glutinosa,D-(-)-Mannitol,Proto-oncogene tyrosine-protein kinase Src / SRC proto-oncogene,SRC
55,7783,1476,Rehmannia glutinosa,DL-TYROSINE,Proto-oncogene tyrosine-protein kinase Src / SRC proto-oncogene,SRC
55,9038,1476,Rehmannia glutinosa,DL-Isoleucine,Proto-oncogene tyrosine-protein kinase Src / SRC proto-oncogene,SRC
55,27647,1476,Rehmannia glutinosa,DL-Glutamic acid,Proto-oncogene tyrosine-protein kinase Src / SRC proto-oncogene,SRC
55,31796,1476,Rehmannia glutinosa,DL-Lysine,Proto-oncogene tyrosine-protein kinase Src / SRC proto-oncogene,SRC
55,38357,1476,Rehmannia glutinosa,Diacetin,Proto-oncogene tyrosine-protein kinase Src / SRC proto-oncogene,SRC
55,31796,1478,Rehmannia glutinosa,DL-Lysine,Tyrosine-protein kinase Lck / LCK proto-oncogene,LCK
55,31796,1480,Rehmannia glutinosa,DL-Lysine,Signal transducer and activator of transcription 5B / signal transducer and activator of transcription 5B / SIGNAL TRANSDUCER AND ACTIVATOR OF TRANSCRIPTION 5B,STAT5B
55,27647,1481,Rehmannia glutinosa,DL-Glutamic acid,Tyrosine-protein kinase Fyn / FYN proto-oncogene,FYN
55,31796,1481,Rehmannia glutinosa,DL-Lysine,Tyrosine-protein kinase Fyn / FYN proto-oncogene,FYN
55,4006,1483,Rehmannia glutinosa,Palmitelaidic acid,Cytochrome P450 3A4 / cytochrome P450,CYP3A4
55,9038,1483,Rehmannia glutinosa,DL-Isoleucine,Cytochrome P450 3A4 / cytochrome P450,CYP3A4
55,31378,1483,Rehmannia glutinosa,Dauricine,Cytochrome P450 3A4 / cytochrome P450,CYP3A4
55,35694,1483,Rehmannia glutinosa,Myristicin,Cytochrome P450 3A4 / cytochrome P450,CYP3A4
55,4006,1485,Rehmannia glutinosa,Palmitelaidic acid,Cytochrome P450 3A5 / cytochrome P450,CYP3A5
55,9038,1485,Rehmannia glutinosa,DL-Isoleucine,Cytochrome P450 3A5 / cytochrome P450,CYP3A5
55,31796,1489,Rehmannia glutinosa,DL-Lysine,Cation-independent mannose-6-phosphate receptor / insulin-like growth factor 2 receptor / INSULIN-LIKE GROWTH FACTOR II RECEPTOR,IGF2R
55,27647,1495,Rehmannia glutinosa,DL-Glutamic acid,Corticoliberin / corticotropin releasing hormone,CRH
55,35692,1499,Rehmannia glutinosa,Phenylacetic acid,Serum paraoxonase/arylesterase 1 / paraoxonase 1 / SERUM PARAOXONASE 1 (PON1),PON1
55,27647,1502,Rehmannia glutinosa,DL-Glutamic acid,Glycogen synthase kinase-3 beta / glycogen synthase kinase 3 beta,GSK3B
55,31796,1502,Rehmannia glutinosa,DL-Lysine,Glycogen synthase kinase-3 beta / glycogen synthase kinase 3 beta,GSK3B
55,27647,1509,Rehmannia glutinosa,DL-Glutamic acid,Calpastatin / calpastatin,CAST
55,9038,1510,Rehmannia glutinosa,DL-Isoleucine,Cartilage oligomeric matrix protein / cartilage oligomeric matrix protein,COMP
55,732,1514,Rehmannia glutinosa,D-(-)-Mannitol,Interleukin-6 / interleukin 6,IL6
55,3032,1514,Rehmannia glutinosa,Stearic acid,Interleukin-6 / interleukin 6,IL6
55,27647,1514,Rehmannia glutinosa,DL-Glutamic acid,Interleukin-6 / interleukin 6,IL6
55,31796,1514,Rehmannia glutinosa,DL-Lysine,Interleukin-6 / interleukin 6,IL6
55,27647,1515,Rehmannia glutinosa,DL-Glutamic acid,Beta-nerve growth factor / nerve growth factor (beta polypeptide) / BETA-NERVE GROWTH FACTOR,NGF
55,31796,1515,Rehmannia glutinosa,DL-Lysine,Beta-nerve growth factor / nerve growth factor (beta polypeptide) / BETA-NERVE GROWTH FACTOR,NGF
55,31796,1516,Rehmannia glutinosa,DL-Lysine,Interleukin-5 / interleukin 5 / INTERLEUKIN-5,IL5
55,4006,1520,Rehmannia glutinosa,Palmitelaidic acid,25-hydroxyvitamin D-1 alpha hydroxylase,CYP27B1
55,31796,1552,Rehmannia glutinosa,DL-Lysine,Nuclear receptor coactivator 1 / nuclear receptor coactivator 1 / NUCLEAR RECEPTOR COACTIVATOR 1 ISOFORM 1,NCOA1
55,31796,1553,Rehmannia glutinosa,DL-Lysine,Nuclear receptor coactivator 2 / nuclear receptor coactivator 2,NCOA2
55,9038,1556,Rehmannia glutinosa,DL-Isoleucine,Eukaryotic translation initiation factor 4E / eukaryotic translation initiation factor 4E / EUKARYOTIC TRANSLATION INITATION FACTOR,EIF4E
55,27647,1564,Rehmannia glutinosa,DL-Glutamic acid,Synapsin-1 / synapsin I,SYN1
55,31796,1564,Rehmannia glutinosa,DL-Lysine,Synapsin-1 / synapsin I,SYN1
55,9038,1568,Rehmannia glutinosa,DL-Isoleucine,Trypsin-1 / protease,PRSS1
55,27647,1568,Rehmannia glutinosa,DL-Glutamic acid,Trypsin-1 / protease,PRSS1
55,31765,1568,Rehmannia glutinosa,DL-Valine,Trypsin-1 / protease,PRSS1
55,31796,1568,Rehmannia glutinosa,DL-Lysine,Trypsin-1 / protease,PRSS1
55,7783,1581,Rehmannia glutinosa,DL-TYROSINE,Fumarylacetoacetase / fumarylacetoacetate hydrolase (fumarylacetoacetase),FAH
55,35692,1581,Rehmannia glutinosa,Phenylacetic acid,Fumarylacetoacetase / fumarylacetoacetate hydrolase (fumarylacetoacetase),FAH
55,9759,1584,Rehmannia glutinosa,Pyroglutamic acid,Prolyl endopeptidase / prolyl endopeptidase / PROLYL ENDOPEPTIDASE,PREP
55,31796,1592,Rehmannia glutinosa,DL-Lysine,Triggering receptor expressed on myeloid cells 1 / triggering receptor expressed on myeloid cells 1,TREM1
55,27647,1603,Rehmannia glutinosa,DL-Glutamic acid,Triosephosphate isomerase / triosephosphate isomerase 1 / TRIOSEPHOSPHATE ISOMERASE,TPI1
55,27647,1618,Rehmannia glutinosa,DL-Glutamic acid,Myoglobin / myoglobin / MYOGLOBIN,MB
55,31796,1618,Rehmannia glutinosa,DL-Lysine,Myoglobin / myoglobin / MYOGLOBIN,MB
55,9759,1632,Rehmannia glutinosa,Pyroglutamic acid,Aconitate hydratase,ACO2
55,27647,1632,Rehmannia glutinosa,DL-Glutamic acid,Aconitate hydratase,ACO2
55,27647,1633,Rehmannia glutinosa,DL-Glutamic acid,Isocitrate dehydrogenase [NADP],IDH2
55,31796,1633,Rehmannia glutinosa,DL-Lysine,Isocitrate dehydrogenase [NADP],IDH2
55,27647,1634,Rehmannia glutinosa,DL-Glutamic acid,Isocitrate dehydrogenase [NADP] cytoplasmic / isocitrate dehydrogenase 1 (NADP+),IDH1
55,31796,1641,Rehmannia glutinosa,DL-Lysine,S-phase kinase-associated protein 1,SKP1
55,27647,1646,Rehmannia glutinosa,DL-Glutamic acid,Phenylethanolamine N-methyltransferase / phenylethanolamine N-methyltransferase / PHENYLETHANOLAMINE N-METHYLTRANSFERASE (PNMT),PNMT
55,27647,1650,Rehmannia glutinosa,DL-Glutamic acid,Protein arginine N-methyltransferase 3 / protein arginine methyltransferase 3 / PROTEIN ARGININE N-METHYLTRANSFERASE 3,PRMT3
55,31796,1660,Rehmannia glutinosa,DL-Lysine,Histone-lysine N-methyltransferase SETD7 / SET domain containing (lysine methyltransferase) 7 / HISTONE-LYSINE N-METHYLTRANSFERASE SETD7,SETD7
55,27647,1677,Rehmannia glutinosa,DL-Glutamic acid,Mitogen-activated protein kinase 14 / mitogen-activated protein kinase 14,MAPK14
55,31796,1677,Rehmannia glutinosa,DL-Lysine,Mitogen-activated protein kinase 14 / mitogen-activated protein kinase 14,MAPK14
55,35694,1678,Rehmannia glutinosa,Myristicin,Casein kinase II subunit alpha / casein kinase 2,CSNK2A1
55,9759,1679,Rehmannia glutinosa,Pyroglutamic acid,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 / peptidylprolyl cis/trans isomerase,PIN1
55,31796,1679,Rehmannia glutinosa,DL-Lysine,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 / peptidylprolyl cis/trans isomerase,PIN1
55,27647,1680,Rehmannia glutinosa,DL-Glutamic acid,Cyclin-dependent kinase 2 / cyclin-dependent kinase 2 / CDK2/CDK4,CDK2
55,31796,1680,Rehmannia glutinosa,DL-Lysine,Cyclin-dependent kinase 2 / cyclin-dependent kinase 2 / CDK2/CDK4,CDK2
55,27647,1694,Rehmannia glutinosa,DL-Glutamic acid,Serotonin N-acetyltransferase / aralkylamine N-acetyltransferase / SEROTONIN N-ACETYLTRANSFERASE (AANAT),AANAT
55,732,1699,Rehmannia glutinosa,D-(-)-Mannitol,Mitogen-activated protein kinase 8 / mitogen-activated protein kinase 8,MAPK8
55,27647,1699,Rehmannia glutinosa,DL-Glutamic acid,Mitogen-activated protein kinase 8 / mitogen-activated protein kinase 8,MAPK8
55,31796,1699,Rehmannia glutinosa,DL-Lysine,Mitogen-activated protein kinase 8 / mitogen-activated protein kinase 8,MAPK8
55,27647,1706,Rehmannia glutinosa,DL-Glutamic acid,cAMP-dependent protein kinase type I-alpha regulatory subunit / protein kinase,PRKAR1A
55,27647,1712,Rehmannia glutinosa,DL-Glutamic acid,Arylsulfatase A / arylsulfatase A,ARSA
55,9038,1714,Rehmannia glutinosa,DL-Isoleucine,Trypsin-2 / protease,PRSS2
